date,rental
2021-01-01,29564.0
2021-01-02,27386.0
2021-01-03,24228.0
2021-01-04,31587.0
2021-01-05,30040.0
2021-01-06,20286.0
2021-01-07,22863.0
2021-01-08,27990.0
2021-01-09,27371.0
2021-01-10,20691.0
2021-01-11,25730.0
2021-01-12,16659.0
2021-01-13,34725.0
2021-01-14,33483.0
2021-01-15,28153.0
2021-01-16,30317.0
2021-01-17,21266.0
2021-01-18,22473.0
2021-01-19,29269.0
2021-01-20,36429.0
2021-01-21,17453.0
2021-01-22,21388.0
2021-01-23,33073.0
2021-01-24,43965.0
2021-01-25,47611.0
2021-01-26,17274.0
2021-01-27,37323.0
2021-01-28,16546.0
2021-01-29,24536.0
2021-01-30,26028.0
2021-01-31,28493.0
2021-02-01,25178.0
2021-02-02,25577.0
2021-02-03,21678.0
2021-02-04,25809.0
2021-02-05,28332.0
2021-02-06,35215.0
2021-02-07,24810.0
2021-02-08,26983.0
2021-02-09,29648.0
2021-02-10,30080.0
2021-02-11,38814.0
2021-02-12,47561.0
2021-02-13,50961.0
2021-02-14,39212.0
2021-02-15,19715.0
2021-02-16,22001.0
2021-02-17,19739.0
2021-02-18,28414.0
2021-02-19,36164.0
2021-02-20,39835.0
2021-02-21,55786.0
2021-02-22,42091.0
2021-02-23,36063.0
2021-02-24,41270.0
2021-02-25,39774.0
2021-02-26,68634.0
2021-02-27,68748.0
2021-02-28,35375.0
2021-03-01,13111.0
2021-03-02,31214.0
2021-03-03,49808.0
2021-03-04,54289.0
2021-03-05,70938.0
2021-03-06,44834.0
2021-03-07,52610.0
2021-03-08,61010.0
2021-03-09,55386.0
2021-03-10,53590.0
2021-03-11,58836.0
2021-03-12,61580.0
2021-03-13,50606.0
2021-03-14,50944.0
2021-03-15,49979.0
2021-03-16,57710.0
2021-03-17,63285.0
2021-03-18,73384.0
2021-03-19,79395.0
2021-03-20,39255.0
2021-03-21,26618.0
2021-03-22,55237.0
2021-03-23,60198.0
2021-03-24,63560.0
2021-03-25,73088.0
2021-03-26,63880.0
2021-03-27,30391.0
2021-03-28,21738.0
2021-03-29,47521.0
2021-03-30,66395.0
2021-03-31,84108.0
2021-04-01,94649.0
2021-04-02,91974.0
2021-04-03,26262.0
2021-04-04,63705.0
2021-04-05,93701.0
2021-04-06,101923.0
2021-04-07,94305.0
2021-04-08,91422.0
2021-04-09,96954.0
2021-04-10,95859.0
2021-04-11,94843.0
2021-04-12,29087.0
2021-04-13,50857.0
2021-04-14,83845.0
2021-04-15,94986.0
2021-04-16,64369.0
2021-04-17,69571.0
2021-04-18,85898.0
2021-04-19,95361.0
2021-04-20,91970.0
2021-04-21,94592.0
2021-04-22,87403.0
2021-04-23,94305.0
2021-04-24,96809.0
2021-04-25,104526.0
2021-04-26,101259.0
2021-04-27,73772.0
2021-04-28,63142.0
2021-04-29,71871.0
2021-04-30,33486.0
2021-05-01,60191.0
2021-05-02,95465.0
2021-05-03,111050.0
2021-05-04,25692.0
2021-05-05,112420.0
2021-05-06,105689.0
2021-05-07,65391.0
2021-05-08,106680.0
2021-05-09,110972.0
2021-05-10,76206.0
2021-05-11,121967.0
2021-05-12,115971.0
2021-05-13,121707.0
2021-05-14,117388.0
2021-05-15,63401.0
2021-05-16,27465.0
2021-05-17,63424.0
2021-05-18,117607.0
2021-05-19,120979.0
2021-05-20,87124.0
2021-05-21,74676.0
2021-05-22,115695.0
2021-05-23,105612.0
2021-05-24,114882.0
2021-05-25,72366.0
2021-05-26,110470.0
2021-05-27,61253.0
2021-05-28,57934.0
2021-05-29,91816.0
2021-05-30,86903.0
2021-05-31,82099.0
2021-06-01,88479.0
2021-06-02,122867.0
2021-06-03,60317.0
2021-06-04,118554.0
2021-06-05,133723.0
2021-06-06,122246.0
2021-06-07,125088.0
2021-06-08,123943.0
2021-06-09,118405.0
2021-06-10,85260.0
2021-06-11,99251.0
2021-06-12,124159.0
2021-06-13,114609.0
2021-06-14,121018.0
2021-06-15,92926.0
2021-06-16,129389.0
2021-06-17,125729.0
2021-06-18,57645.0
2021-06-19,126100.0
2021-06-20,123865.0
2021-06-21,127575.0
2021-06-22,129849.0
2021-06-23,101955.0
2021-06-24,130796.0
2021-06-25,125106.0
2021-06-26,104676.0
2021-06-27,97171.0
2021-06-28,117757.0
2021-06-29,91884.0
2021-06-30,101473.0
2021-07-01,128352.0
2021-07-02,117981.0
2021-07-03,76987.0
2021-07-04,35744.0
2021-07-05,113702.0
2021-07-06,126426.0
2021-07-07,76291.0
2021-07-08,101102.0
2021-07-09,111592.0
2021-07-10,110122.0
2021-07-11,85760.0
2021-07-12,115690.0
2021-07-13,99557.0
2021-07-14,98360.0
2021-07-15,99814.0
2021-07-16,106488.0
2021-07-17,104767.0
2021-07-18,87020.0
2021-07-19,77808.0
2021-07-20,113646.0
2021-07-21,91385.0
2021-07-22,95240.0
2021-07-23,94463.0
2021-07-24,84971.0
2021-07-25,81358.0
2021-07-26,92530.0
2021-07-27,99627.0
2021-07-28,92520.0
2021-07-29,103383.0
2021-07-30,97202.0
2021-07-31,72625.0
2021-08-01,57041.0
2021-08-02,72378.0
2021-08-03,102229.0
2021-08-04,96949.0
2021-08-05,101613.0
2021-08-06,78548.0
2021-08-07,110712.0
2021-08-08,62512.0
2021-08-09,111615.0
2021-08-10,109510.0
2021-08-11,113578.0
2021-08-12,107472.0
2021-08-13,117673.0
2021-08-14,119075.0
2021-08-15,112989.0
2021-08-16,110545.0
2021-08-17,89428.0
2021-08-18,105283.0
2021-08-19,122127.0
2021-08-20,122219.0
2021-08-21,53469.0
2021-08-22,96531.0
2021-08-23,52990.0
2021-08-24,38017.0
2021-08-25,87313.0
2021-08-26,86850.0
2021-08-27,94210.0
2021-08-28,115559.0
2021-08-29,98859.0
2021-08-30,116279.0
2021-08-31,18304.0
2021-09-01,92705.0
2021-09-02,128884.0
2021-09-03,127877.0
2021-09-04,140456.0
2021-09-05,125366.0
2021-09-06,93423.0
2021-09-07,17881.0
2021-09-08,110486.0
2021-09-09,125918.0
2021-09-10,119890.0
2021-09-11,119750.0
2021-09-12,125177.0
2021-09-13,121239.0
2021-09-14,131610.0
2021-09-15,133518.0
2021-09-16,139000.0
2021-09-17,136736.0
2021-09-18,130125.0
2021-09-19,122736.0
2021-09-20,136790.0
2021-09-21,87801.0
2021-09-22,103728.0
2021-09-23,134033.0
2021-09-24,131672.0
2021-09-25,116822.0
2021-09-26,128802.0
2021-09-27,137214.0
2021-09-28,95587.0
2021-09-29,24420.0
2021-09-30,119867.0
2021-10-01,99423.0
2021-10-02,126453.0
2021-10-03,125901.0
2021-10-04,69878.0
2021-10-05,111447.0
2021-10-06,74778.0
2021-10-07,51327.0
2021-10-08,62526.0
2021-10-09,106246.0
2021-10-10,39936.0
2021-10-11,104006.0
2021-10-12,119690.0
2021-10-13,134793.0
