date,rental
2021-01-01,28351.0
2021-01-02,26844.0
2021-01-03,23899.0
2021-01-04,30905.0
2021-01-05,28866.0
2021-01-06,21370.0
2021-01-07,24215.0
2021-01-08,25768.0
2021-01-09,27917.0
2021-01-10,22298.0
2021-01-11,25776.0
2021-01-12,17511.0
2021-01-13,36354.0
2021-01-14,34088.0
2021-01-15,26194.0
2021-01-16,28757.0
2021-01-17,20379.0
2021-01-18,19745.0
2021-01-19,28218.0
2021-01-20,34830.0
2021-01-21,20221.0
2021-01-22,21807.0
2021-01-23,30855.0
2021-01-24,43994.0
2021-01-25,48184.0
2021-01-26,19154.0
2021-01-27,38857.0
2021-01-28,15976.0
2021-01-29,21079.0
2021-01-30,26394.0
2021-01-31,30720.0
2021-02-01,25456.0
2021-02-02,24938.0
2021-02-03,23377.0
2021-02-04,27317.0
2021-02-05,28668.0
2021-02-06,31317.0
2021-02-07,25262.0
2021-02-08,26204.0
2021-02-09,30543.0
2021-02-10,28195.0
2021-02-11,39580.0
2021-02-12,47071.0
2021-02-13,48698.0
2021-02-14,36235.0
2021-02-15,19664.0
2021-02-16,21106.0
2021-02-17,17961.0
2021-02-18,27081.0
2021-02-19,33714.0
2021-02-20,47017.0
2021-02-21,54571.0
2021-02-22,42853.0
2021-02-23,33111.0
2021-02-24,37741.0
2021-02-25,38138.0
2021-02-26,69044.0
2021-02-27,68913.0
2021-02-28,33657.0
2021-03-01,15502.0
2021-03-02,33401.0
2021-03-03,47320.0
2021-03-04,50195.0
2021-03-05,70408.0
2021-03-06,45167.0
2021-03-07,51185.0
2021-03-08,61892.0
2021-03-09,54566.0
2021-03-10,51631.0
2021-03-11,59158.0
2021-03-12,59997.0
2021-03-13,56238.0
2021-03-14,52043.0
2021-03-15,42912.0
2021-03-16,52048.0
2021-03-17,56342.0
2021-03-18,71178.0
2021-03-19,80068.0
2021-03-20,40539.0
2021-03-21,25233.0
2021-03-22,53676.0
2021-03-23,60221.0
2021-03-24,61547.0
2021-03-25,75244.0
2021-03-26,63917.0
2021-03-27,28863.0
2021-03-28,27018.0
2021-03-29,51216.0
2021-03-30,66507.0
2021-03-31,85699.0
2021-04-01,97500.0
2021-04-02,88166.0
2021-04-03,24581.0
2021-04-04,64589.0
2021-04-05,93450.0
2021-04-06,101592.0
2021-04-07,94286.0
2021-04-08,94114.0
2021-04-09,99042.0
2021-04-10,95695.0
2021-04-11,95470.0
2021-04-12,26872.0
2021-04-13,45806.0
2021-04-14,79421.0
2021-04-15,95482.0
2021-04-16,59796.0
2021-04-17,68410.0
2021-04-18,83004.0
2021-04-19,93288.0
2021-04-20,94521.0
2021-04-21,92484.0
2021-04-22,85546.0
2021-04-23,92034.0
2021-04-24,91389.0
2021-04-25,99486.0
2021-04-26,98684.0
2021-04-27,62290.0
2021-04-28,58363.0
2021-04-29,68721.0
2021-04-30,31973.0
2021-05-01,61519.0
2021-05-02,95102.0
2021-05-03,115500.0
2021-05-04,26130.0
2021-05-05,109867.0
2021-05-06,108738.0
2021-05-07,64146.0
2021-05-08,106121.0
2021-05-09,110073.0
2021-05-10,82344.0
2021-05-11,122715.0
2021-05-12,113398.0
2021-05-13,122552.0
2021-05-14,117641.0
2021-05-15,59184.0
2021-05-16,32037.0
2021-05-17,56011.0
2021-05-18,118160.0
2021-05-19,118758.0
2021-05-20,92468.0
2021-05-21,69953.0
2021-05-22,120587.0
2021-05-23,105484.0
2021-05-24,112705.0
2021-05-25,73193.0
2021-05-26,109249.0
2021-05-27,51539.0
2021-05-28,59567.0
2021-05-29,89940.0
2021-05-30,86677.0
2021-05-31,80101.0
2021-06-01,93912.0
2021-06-02,125258.0
2021-06-03,61647.0
2021-06-04,123638.0
2021-06-05,131320.0
2021-06-06,122266.0
2021-06-07,119403.0
2021-06-08,120064.0
2021-06-09,116939.0
2021-06-10,85343.0
2021-06-11,98890.0
2021-06-12,119966.0
2021-06-13,116069.0
2021-06-14,121758.0
2021-06-15,98591.0
2021-06-16,128179.0
2021-06-17,120660.0
2021-06-18,59710.0
2021-06-19,126249.0
2021-06-20,121350.0
2021-06-21,128655.0
2021-06-22,131014.0
2021-06-23,104742.0
2021-06-24,129415.0
2021-06-25,125753.0
2021-06-26,101496.0
2021-06-27,97083.0
2021-06-28,118227.0
2021-06-29,93180.0
2021-06-30,105481.0
2021-07-01,127191.0
2021-07-02,116205.0
2021-07-03,74872.0
2021-07-04,31587.0
2021-07-05,117295.0
2021-07-06,125805.0
2021-07-07,79242.0
2021-07-08,105502.0
2021-07-09,114893.0
2021-07-10,107576.0
2021-07-11,84363.0
2021-07-12,116930.0
2021-07-13,100451.0
2021-07-14,97764.0
2021-07-15,100519.0
2021-07-16,101744.0
2021-07-17,109809.0
2021-07-18,90483.0
2021-07-19,84576.0
2021-07-20,114575.0
2021-07-21,93155.0
2021-07-22,95514.0
2021-07-23,90727.0
2021-07-24,82447.0
2021-07-25,83397.0
2021-07-26,93227.0
2021-07-27,97055.0
2021-07-28,93770.0
2021-07-29,102529.0
2021-07-30,97967.0
2021-07-31,72015.0
2021-08-01,50129.0
2021-08-02,75342.0
2021-08-03,106473.0
2021-08-04,100000.0
2021-08-05,99411.0
2021-08-06,74025.0
2021-08-07,113041.0
2021-08-08,59686.0
2021-08-09,114463.0
2021-08-10,111188.0
2021-08-11,113886.0
2021-08-12,112906.0
2021-08-13,114659.0
2021-08-14,111811.0
2021-08-15,112017.0
2021-08-16,112139.0
2021-08-17,90349.0
2021-08-18,104571.0
2021-08-19,119932.0
2021-08-20,121748.0
2021-08-21,46490.0
2021-08-22,94448.0
2021-08-23,52144.0
2021-08-24,38399.0
2021-08-25,86286.0
2021-08-26,85137.0
2021-08-27,99774.0
2021-08-28,115924.0
2021-08-29,98320.0
2021-08-30,117678.0
2021-08-31,18449.0
2021-09-01,91571.0
2021-09-02,128366.0
2021-09-03,122853.0
2021-09-04,139964.0
2021-09-05,120623.0
2021-09-06,89612.0
2021-09-07,22747.0
2021-09-08,106329.0
2021-09-09,125790.0
2021-09-10,122720.0
2021-09-11,123899.0
2021-09-12,129551.0
2021-09-13,120750.0
2021-09-14,130804.0
2021-09-15,130909.0
2021-09-16,137533.0
2021-09-17,136787.0
2021-09-18,132996.0
2021-09-19,125673.0
2021-09-20,136245.0
2021-09-21,89500.0
2021-09-22,104858.0
2021-09-23,131959.0
2021-09-24,131401.0
2021-09-25,119510.0
2021-09-26,134832.0
2021-09-27,135768.0
2021-09-28,93190.0
2021-09-29,25763.0
2021-09-30,119046.0
2021-10-01,96957.0
2021-10-02,122746.0
2021-10-03,127477.0
2021-10-04,72882.0
2021-10-05,108406.0
2021-10-06,72242.0
2021-10-07,47728.0
2021-10-08,65348.0
2021-10-09,96035.0
2021-10-10,45850.0
2021-10-11,102986.0
2021-10-12,114851.0
2021-10-13,136115.0
2021-10-14,122202.0
2021-10-15,113682.0
2021-10-16,110790.0
2021-10-17,73583.0
2021-10-18,74419.0
2021-10-19,74845.0
2021-10-20,110619.0
2021-10-21,110719.0
2021-10-22,111498.0
2021-10-23,110016.0
2021-10-24,106274.0
2021-10-25,108219.0
2021-10-26,110264.0
