date,rental
2021-01-01,30793.875
2021-01-02,21689.486
2021-01-03,18993.09
2021-01-04,29859.775
2021-01-05,25533.9
2021-01-06,18193.326
2021-01-07,18060.34
2021-01-08,19059.57
2021-01-09,16730.016
2021-01-10,15448.328
2021-01-11,29630.275
2021-01-12,15668.689
2021-01-13,25991.002
2021-01-14,29468.559
2021-01-15,26622.004
2021-01-16,22431.293
2021-01-17,17010.938
2021-01-18,24207.797
2021-01-19,26501.701
2021-01-20,38460.56
2021-01-21,19147.102
2021-01-22,13847.312
2021-01-23,43241.996
2021-01-24,44645.84
2021-01-25,63912.074
2021-01-26,20970.906
2021-01-27,40046.824
2021-01-28,21630.135
2021-01-29,26247.918
2021-01-30,27584.736
2021-01-31,25020.04
2021-02-01,27663.736
2021-02-02,24575.361
2021-02-03,20950.133
2021-02-04,30283.934
2021-02-05,38916.516
2021-02-06,34846.082
2021-02-07,25069.365
2021-02-08,28986.541
2021-02-09,39279.137
2021-02-10,38706.66
2021-02-11,45806.266
2021-02-12,51478.723
2021-02-13,32029.014
2021-02-14,43265.39
2021-02-15,22025.74
2021-02-16,20294.314
2021-02-17,18840.639
2021-02-18,25075.383
2021-02-19,30000.14
2021-02-20,52446.434
2021-02-21,52079.527
2021-02-22,41693.047
2021-02-23,35257.438
2021-02-24,38705.035
2021-02-25,45729.53
2021-02-26,62088.133
2021-02-27,56434.418
2021-02-28,38092.43
2021-03-01,6275.5024
2021-03-02,35736.87
2021-03-03,49565.844
2021-03-04,58158.7
2021-03-05,77199.984
2021-03-06,47602.855
2021-03-07,54013.99
2021-03-08,67338.84
2021-03-09,72375.7
2021-03-10,60451.227
2021-03-11,56301.29
2021-03-12,65706.734
2021-03-13,73786.64
2021-03-14,58852.066
2021-03-15,49933.766
2021-03-16,63199.44
2021-03-17,69052.4
2021-03-18,68016.82
2021-03-19,90862.88
2021-03-20,34637.97
2021-03-21,35662.35
2021-03-22,67135.38
2021-03-23,75065.19
2021-03-24,74608.88
2021-03-25,78419.71
2021-03-26,60094.1
2021-03-27,20843.59
2021-03-28,7195.492
2021-03-29,67813.81
2021-03-30,77409.15
2021-03-31,92664.86
2021-04-01,105206.06
2021-04-02,104046.125
2021-04-03,26913.37
2021-04-04,62585.25
2021-04-05,96901.85
2021-04-06,116301.92
2021-04-07,108147.71
2021-04-08,106588.74
2021-04-09,113044.35
2021-04-10,107376.305
2021-04-11,96973.97
2021-04-12,28889.725
2021-04-13,51618.34
2021-04-14,84344.69
2021-04-15,103795.59
2021-04-16,81869.9
2021-04-17,82890.95
2021-04-18,85920.44
2021-04-19,99821.164
2021-04-20,113452.055
2021-04-21,105664.21
2021-04-22,93851.53
2021-04-23,104619.34
2021-04-24,112454.37
2021-04-25,98064.695
2021-04-26,110098.375
2021-04-27,84321.0
2021-04-28,73588.75
2021-04-29,75106.95
2021-04-30,37698.387
2021-05-01,40811.16
2021-05-02,84084.445
2021-05-03,120426.52
2021-05-04,29250.428
2021-05-05,116483.33
2021-05-06,121773.625
2021-05-07,53455.99
2021-05-08,103422.01
2021-05-09,108594.23
2021-05-10,80203.79
2021-05-11,129496.6
2021-05-12,122732.74
2021-05-13,126455.52
2021-05-14,130601.29
2021-05-15,59939.38
2021-05-16,10166.421
2021-05-17,22421.19
2021-05-18,129043.9
2021-05-19,128774.33
2021-05-20,67106.14
2021-05-21,79155.45
2021-05-22,127929.83
2021-05-23,112646.98
2021-05-24,119281.33
2021-05-25,92211.164
2021-05-26,129300.414
2021-05-27,56849.69
2021-05-28,60611.09
2021-05-29,116122.73
2021-05-30,70694.27
2021-05-31,102876.3
2021-06-01,107214.31
2021-06-02,133739.27
2021-06-03,62610.285
2021-06-04,143517.62
2021-06-05,135933.62
2021-06-06,114235.03
2021-06-07,122550.555
2021-06-08,141346.22
2021-06-09,131032.48
2021-06-10,91737.336
2021-06-11,109620.96
2021-06-12,132677.6
2021-06-13,112541.74
2021-06-14,133444.5
2021-06-15,94804.64
2021-06-16,136492.47
2021-06-17,127798.35
2021-06-18,58129.234
2021-06-19,136802.5
2021-06-20,107979.766
2021-06-21,136052.23
2021-06-22,147855.53
2021-06-23,104691.55
2021-06-24,140716.48
2021-06-25,143878.47
2021-06-26,96147.875
2021-06-27,53578.207
2021-06-28,129614.67
2021-06-29,90459.35
2021-06-30,88870.28
2021-07-01,134489.12
2021-07-02,138852.84
2021-07-03,81329.08
2021-07-04,14607.553
2021-07-05,131081.02
2021-07-06,138265.73
2021-07-07,79901.66
2021-07-08,99078.47
2021-07-09,133000.02
2021-07-10,101521.875
2021-07-11,64547.64
2021-07-12,123760.305
2021-07-13,116154.61
2021-07-14,106632.29
2021-07-15,107046.04
2021-07-16,114466.266
2021-07-17,106458.42
2021-07-18,85122.766
2021-07-19,61164.2
2021-07-20,124202.91
2021-07-21,105202.086
2021-07-22,107994.22
2021-07-23,111468.5
2021-07-24,89499.836
2021-07-25,85213.414
2021-07-26,102329.305
2021-07-27,116296.26
2021-07-28,108797.68
2021-07-29,111794.05
2021-07-30,115306.85
2021-07-31,68844.02
2021-08-01,38699.516
2021-08-02,72855.98
2021-08-03,109760.3
2021-08-04,99784.766
2021-08-05,102259.09
2021-08-06,99083.85
2021-08-07,113797.21
2021-08-08,62062.5
2021-08-09,117341.01
2021-08-10,116086.94
2021-08-11,107603.8
2021-08-12,118181.99
2021-08-13,123107.48
2021-08-14,123404.19
2021-08-15,97499.48
2021-08-16,118006.266
2021-08-17,101142.92
2021-08-18,85708.33
2021-08-19,126530.195
2021-08-20,128085.83
2021-08-21,64155.4
2021-08-22,92505.01
2021-08-23,58996.215
2021-08-24,44387.656
2021-08-25,89861.63
2021-08-26,81315.8
2021-08-27,77919.625
2021-08-28,127203.52
2021-08-29,72956.76
2021-08-30,129253.484
2021-08-31,34160.97
2021-09-01,74308.016
2021-09-02,143393.25
2021-09-03,122294.91
2021-09-04,150354.77
2021-09-05,127137.22
2021-09-06,83874.02
2021-09-07,9437.471
2021-09-08,92967.945
2021-09-09,142284.27
2021-09-10,114031.97
2021-09-11,138746.83
2021-09-12,124188.87
2021-09-13,136601.28
2021-09-14,152773.08
2021-09-15,142419.53
2021-09-16,149459.23
2021-09-17,145684.75
2021-09-18,141313.61
2021-09-19,114992.19
2021-09-20,141062.02
2021-09-21,77179.38
2021-09-22,108007.63
2021-09-23,143861.02
2021-09-24,157058.9
2021-09-25,102623.03
2021-09-26,135646.81
2021-09-27,140129.33
2021-09-28,73230.75
2021-09-29,36474.934
2021-09-30,125755.09
2021-10-01,109629.016
2021-10-02,128373.23
2021-10-03,119919.02
2021-10-04,73894.84
2021-10-05,108278.02
2021-10-06,52145.344
2021-10-07,70486.42
2021-10-08,69090.1
2021-10-09,115732.78
2021-10-10,53258.684
2021-10-11,118917.19
2021-10-12,133313.92
2021-10-13,138658.47
2021-10-14,135131.05
2021-10-15,110730.52
2021-10-16,98525.664
2021-10-17,70454.734
2021-10-18,72006.82
2021-10-19,106477.18
2021-10-20,120450.83
2021-10-21,113775.055
2021-10-22,130278.11
2021-10-23,123157.75
2021-10-24,109751.78
2021-10-25,127016.305
2021-10-26,135650.52
2021-10-27,129183.07
2021-10-28,136827.9
2021-10-29,143309.47
2021-10-30,118571.05
2021-10-31,100829.9
2021-11-01,128614.33
2021-11-02,132058.28
2021-11-03,133377.16
2021-11-04,125959.27
2021-11-05,135134.03
2021-11-06,112787.64
2021-11-07,97988.41
2021-11-08,33933.45
2021-11-09,29233.332
2021-11-10,60692.695
2021-11-11,76161.58
2021-11-12,76332.3
2021-11-13,74435.26
2021-11-14,89749.56
2021-11-15,115734.836
2021-11-16,105792.336
2021-11-17,102483.375
2021-11-18,116977.125
2021-11-19,113684.93
2021-11-20,87085.875
2021-11-21,29514.021
2021-11-22,47173.31
2021-11-23,60305.9
2021-11-24,72614.69
2021-11-25,94489.17
2021-11-26,78765.23
2021-11-27,64819.914
2021-11-28,56364.25
2021-11-29,88839.89
2021-11-30,39645.59
2021-12-01,49394.074
2021-12-02,64009.066
2021-12-03,66589.664
2021-12-04,57791.21
2021-12-05,41180.605
2021-12-06,72858.2
2021-12-07,96622.91
2021-12-08,93186.67
2021-12-09,79736.67
2021-12-10,30750.734
2021-12-11,58485.945
2021-12-12,37830.316
2021-12-13,49124.957
2021-12-14,60773.97
2021-12-15,38613.305
2021-12-16,76429.125
2021-12-17,37277.402
2021-12-18,25236.658
2021-12-19,33700.74
2021-12-20,64962.72
2021-12-21,69736.93
2021-12-22,64260.234
2021-12-23,59029.984
2021-12-24,48105.695
2021-12-25,25096.965
2021-12-26,20856.162
2021-12-27,31092.566
2021-12-28,33485.133
2021-12-29,42539.87
2021-12-30,41023.46
2021-12-31,37256.188
