date,rental
2021-01-01,24795.848
2021-01-02,32108.996
2021-01-03,19249.512
2021-01-04,34472.21
2021-01-05,28648.67
2021-01-06,23803.686
2021-01-07,15402.821
2021-01-08,22463.094
2021-01-09,20185.043
2021-01-10,19568.938
2021-01-11,20811.93
2021-01-12,21728.955
2021-01-13,33042.652
2021-01-14,37836.63
2021-01-15,22078.652
2021-01-16,22390.863
2021-01-17,19679.438
2021-01-18,23675.516
2021-01-19,29175.123
2021-01-20,37839.008
2021-01-21,20834.113
2021-01-22,7894.744
2021-01-23,38814.766
2021-01-24,41558.63
2021-01-25,51729.465
2021-01-26,27392.096
2021-01-27,38327.51
2021-01-28,25816.309
2021-01-29,23685.318
2021-01-30,28467.629
2021-01-31,34867.7
2021-02-01,28735.14
2021-02-02,27602.1
2021-02-03,23638.672
2021-02-04,29983.379
2021-02-05,34005.496
2021-02-06,32881.383
2021-02-07,28619.45
2021-02-08,35844.184
2021-02-09,35906.215
2021-02-10,37758.76
2021-02-11,41451.082
2021-02-12,56570.258
2021-02-13,52926.637
2021-02-14,41138.42
2021-02-15,29212.207
2021-02-16,20761.197
2021-02-17,16273.353
2021-02-18,27151.092
2021-02-19,39039.52
2021-02-20,49709.133
2021-02-21,58682.67
2021-02-22,42582.27
2021-02-23,35050.17
2021-02-24,45093.473
2021-02-25,34095.773
2021-02-26,60438.316
2021-02-27,63348.54
2021-02-28,38319.504
2021-03-01,7296.254
2021-03-02,35724.906
2021-03-03,47168.285
2021-03-04,50840.49
2021-03-05,76985.58
2021-03-06,48308.344
2021-03-07,54411.234
2021-03-08,63313.63
2021-03-09,57620.0
2021-03-10,79373.37
2021-03-11,79798.87
2021-03-12,65206.63
2021-03-13,62856.625
2021-03-14,57585.45
2021-03-15,60465.176
2021-03-16,45862.84
2021-03-17,72417.59
2021-03-18,79831.83
2021-03-19,89773.25
2021-03-20,30640.133
2021-03-21,38674.203
2021-03-22,59768.703
2021-03-23,74603.2
2021-03-24,75806.18
2021-03-25,80198.95
2021-03-26,70349.125
2021-03-27,16363.825
2021-03-28,7687.353
2021-03-29,61382.9
2021-03-30,77821.42
2021-03-31,100413.9
2021-04-01,122360.67
2021-04-02,104751.7
2021-04-03,18924.469
2021-04-04,66268.7
2021-04-05,101266.92
2021-04-06,113311.03
2021-04-07,111739.555
2021-04-08,118039.02
2021-04-09,111976.586
2021-04-10,109535.87
2021-04-11,112446.266
2021-04-12,26735.13
2021-04-13,51281.19
2021-04-14,76620.664
2021-04-15,111374.32
2021-04-16,67595.484
2021-04-17,73983.6
2021-04-18,86309.51
2021-04-19,110888.38
2021-04-20,112414.97
2021-04-21,111193.89
2021-04-22,108238.66
2021-04-23,115587.57
2021-04-24,117401.79
2021-04-25,121329.266
2021-04-26,120105.72
2021-04-27,78327.74
2021-04-28,80515.99
2021-04-29,91259.38
2021-04-30,36293.914
2021-05-01,53584.918
2021-05-02,107811.836
2021-05-03,132237.69
2021-05-04,23480.822
2021-05-05,110800.31
2021-05-06,114184.07
2021-05-07,75791.36
2021-05-08,112711.35
2021-05-09,115827.914
2021-05-10,81737.484
2021-05-11,131084.78
2021-05-12,138817.05
2021-05-13,135957.42
2021-05-14,129366.21
2021-05-15,67121.85
2021-05-16,11048.125
2021-05-17,38605.438
2021-05-18,133885.97
2021-05-19,137512.33
2021-05-20,68205.42
2021-05-21,78090.63
2021-05-22,128976.68
2021-05-23,130195.71
2021-05-24,125359.69
2021-05-25,83728.63
2021-05-26,118462.375
2021-05-27,78568.125
2021-05-28,61915.516
2021-05-29,130094.06
2021-05-30,103243.086
2021-05-31,87466.445
2021-06-01,109864.266
2021-06-02,149360.45
2021-06-03,50867.113
2021-06-04,137156.33
2021-06-05,146684.16
2021-06-06,130397.13
2021-06-07,124811.055
2021-06-08,141710.33
2021-06-09,140531.9
2021-06-10,105869.11
2021-06-11,97897.98
2021-06-12,137375.98
2021-06-13,132823.02
2021-06-14,135991.39
2021-06-15,121862.13
2021-06-16,140471.61
2021-06-17,140015.4
2021-06-18,57080.496
2021-06-19,141891.95
2021-06-20,127813.06
2021-06-21,144414.14
2021-06-22,144050.45
2021-06-23,119684.94
2021-06-24,140690.95
2021-06-25,144033.7
2021-06-26,111075.29
2021-06-27,81088.48
2021-06-28,140135.77
2021-06-29,129554.37
2021-06-30,125709.03
2021-07-01,141650.33
2021-07-02,136045.5
2021-07-03,70379.52
2021-07-04,16487.053
2021-07-05,149218.52
2021-07-06,134685.47
2021-07-07,77322.66
2021-07-08,106613.51
2021-07-09,125034.914
2021-07-10,119846.33
2021-07-11,91930.42
2021-07-12,119381.37
2021-07-13,119226.4
2021-07-14,105770.21
2021-07-15,109437.41
2021-07-16,83001.18
2021-07-17,104244.55
2021-07-18,92397.68
2021-07-19,81262.35
2021-07-20,123940.42
2021-07-21,105404.48
2021-07-22,94819.625
2021-07-23,103734.984
2021-07-24,87567.44
2021-07-25,87307.93
2021-07-26,105272.07
2021-07-27,99727.42
2021-07-28,101879.42
2021-07-29,117036.016
2021-07-30,113360.85
2021-07-31,81980.516
2021-08-01,43748.543
2021-08-02,97912.54
2021-08-03,121814.375
2021-08-04,111884.47
2021-08-05,110139.54
2021-08-06,102333.49
2021-08-07,121584.22
2021-08-08,66891.28
