date,rental
2021-01-01,29452.0
2021-01-02,29016.0
2021-01-03,24194.0
2021-01-04,30824.0
2021-01-05,29884.0
2021-01-06,18805.0
2021-01-07,23316.0
2021-01-08,28891.0
2021-01-09,26424.0
2021-01-10,23408.0
2021-01-11,27016.0
2021-01-12,14876.0
2021-01-13,33307.0
2021-01-14,34489.0
2021-01-15,28247.0
2021-01-16,30860.0
2021-01-17,19987.0
2021-01-18,23126.0
2021-01-19,28323.0
2021-01-20,35906.0
2021-01-21,18254.0
2021-01-22,24313.0
2021-01-23,30614.0
2021-01-24,42979.0
2021-01-25,47071.0
2021-01-26,19398.0
2021-01-27,36999.0
2021-01-28,15371.0
2021-01-29,24778.0
2021-01-30,26945.0
2021-01-31,29409.0
2021-02-01,25919.0
2021-02-02,26473.0
2021-02-03,22360.0
2021-02-04,26640.0
2021-02-05,27284.0
2021-02-06,35824.0
2021-02-07,23933.0
2021-02-08,26945.0
2021-02-09,30631.0
2021-02-10,32735.0
2021-02-11,38272.0
2021-02-12,46982.0
2021-02-13,50769.0
2021-02-14,40698.0
2021-02-15,20952.0
2021-02-16,22397.0
2021-02-17,22747.0
2021-02-18,27494.0
2021-02-19,35291.0
2021-02-20,41287.0
2021-02-21,56491.0
2021-02-22,42387.0
2021-02-23,35865.0
2021-02-24,39520.0
2021-02-25,37271.0
2021-02-26,69433.0
2021-02-27,65704.0
2021-02-28,36414.0
2021-03-01,16811.0
2021-03-02,32419.0
2021-03-03,48884.0
2021-03-04,54577.0
2021-03-05,70392.0
2021-03-06,43409.0
2021-03-07,52270.0
2021-03-08,62334.0
2021-03-09,57523.0
2021-03-10,51529.0
2021-03-11,59951.0
2021-03-12,63606.0
2021-03-13,54328.0
2021-03-14,52615.0
2021-03-15,51702.0
2021-03-16,56938.0
2021-03-17,59240.0
2021-03-18,71472.0
2021-03-19,81466.0
2021-03-20,39197.0
2021-03-21,26072.0
2021-03-22,54636.0
2021-03-23,57123.0
2021-03-24,63958.0
2021-03-25,73634.0
2021-03-26,65914.0
2021-03-27,29269.0
2021-03-28,23147.0
2021-03-29,47074.0
2021-03-30,69589.0
2021-03-31,84084.0
2021-04-01,93460.0
2021-04-02,90214.0
2021-04-03,26509.0
2021-04-04,62019.0
2021-04-05,92099.0
2021-04-06,100243.0
2021-04-07,93159.0
2021-04-08,91944.0
2021-04-09,97280.0
2021-04-10,98436.0
2021-04-11,96062.0
2021-04-12,26918.0
2021-04-13,49359.0
2021-04-14,82681.0
2021-04-15,96232.0
2021-04-16,65610.0
2021-04-17,69439.0
2021-04-18,84265.0
2021-04-19,93420.0
2021-04-20,92308.0
2021-04-21,94558.0
2021-04-22,91389.0
2021-04-23,91952.0
2021-04-24,90872.0
2021-04-25,102204.0
2021-04-26,101506.0
2021-04-27,73769.0
2021-04-28,58676.0
2021-04-29,68545.0
2021-04-30,35159.0
2021-05-01,59167.0
2021-05-02,98605.0
2021-05-03,111786.0
2021-05-04,27445.0
2021-05-05,112638.0
2021-05-06,106951.0
2021-05-07,66067.0
2021-05-08,105998.0
2021-05-09,111541.0
2021-05-10,77793.0
2021-05-11,124933.0
2021-05-12,113890.0
2021-05-13,118874.0
2021-05-14,118299.0
2021-05-15,60321.0
2021-05-16,30632.0
2021-05-17,62912.0
2021-05-18,117246.0
2021-05-19,117974.0
2021-05-20,87625.0
2021-05-21,73410.0
2021-05-22,116775.0
