date,rental
2021-01-01,30190.264
2021-01-02,22430.953
2021-01-03,19541.012
2021-01-04,30871.02
2021-01-05,25577.65
2021-01-06,18813.863
2021-01-07,16603.02
2021-01-08,18794.076
2021-01-09,16691.607
2021-01-10,15677.01
2021-01-11,27692.773
2021-01-12,16241.637
2021-01-13,26535.902
2021-01-14,28844.066
2021-01-15,24791.256
2021-01-16,22301.025
2021-01-17,17240.32
2021-01-18,25053.479
2021-01-19,26678.303
2021-01-20,37330.58
2021-01-21,19674.273
2021-01-22,13300.759
2021-01-23,43970.547
2021-01-24,42799.914
2021-01-25,60526.83
2021-01-26,20895.916
2021-01-27,41915.254
2021-01-28,20369.629
2021-01-29,26267.18
2021-01-30,27335.781
2021-01-31,26076.541
2021-02-01,28436.984
2021-02-02,24576.018
2021-02-03,20471.334
2021-02-04,30056.994
2021-02-05,41134.11
2021-02-06,33299.684
2021-02-07,24625.521
2021-02-08,29946.842
2021-02-09,40253.93
2021-02-10,37446.57
2021-02-11,46439.098
2021-02-12,49389.926
2021-02-13,32245.645
2021-02-14,43330.016
2021-02-15,21210.322
2021-02-16,20017.424
2021-02-17,18595.814
2021-02-18,25273.412
2021-02-19,30356.83
2021-02-20,51397.582
2021-02-21,50967.723
2021-02-22,40067.78
2021-02-23,34450.188
2021-02-24,37166.457
2021-02-25,42499.375
2021-02-26,61490.953
2021-02-27,55244.082
2021-02-28,38342.977
2021-03-01,6577.6484
2021-03-02,35489.23
2021-03-03,48845.984
2021-03-04,58975.85
2021-03-05,79660.8
2021-03-06,46790.992
2021-03-07,54356.29
2021-03-08,67688.4
2021-03-09,74846.02
2021-03-10,61090.953
2021-03-11,58457.816
2021-03-12,64716.285
2021-03-13,73754.91
2021-03-14,56581.89
2021-03-15,50109.848
2021-03-16,60350.6
2021-03-17,70915.43
2021-03-18,71402.8
2021-03-19,90970.48
2021-03-20,35580.895
2021-03-21,36148.562
2021-03-22,69867.414
2021-03-23,77540.664
2021-03-24,75655.586
2021-03-25,80832.94
2021-03-26,62777.74
2021-03-27,19730.105
2021-03-28,6861.193
2021-03-29,67309.695
2021-03-30,78112.84
2021-03-31,94819.32
2021-04-01,104604.69
2021-04-02,105125.73
2021-04-03,31173.404
2021-04-04,65045.586
2021-04-05,99803.65
2021-04-06,116240.16
2021-04-07,108186.29
2021-04-08,105240.586
2021-04-09,114411.16
2021-04-10,104970.07
2021-04-11,96119.7
2021-04-12,30134.992
2021-04-13,54136.55
2021-04-14,88307.94
2021-04-15,99380.73
2021-04-16,82616.2
2021-04-17,81585.76
2021-04-18,87776.83
2021-04-19,100569.35
2021-04-20,113957.6
2021-04-21,104021.164
2021-04-22,98446.75
2021-04-23,100785.695
2021-04-24,109619.94
2021-04-25,101948.05
2021-04-26,108704.38
2021-04-27,86746.484
2021-04-28,73160.22
2021-04-29,76083.39
2021-04-30,37275.875
2021-05-01,39689.453
2021-05-02,85510.8
2021-05-03,121015.4
2021-05-04,29544.363
2021-05-05,117130.2
2021-05-06,121903.53
2021-05-07,48352.83
2021-05-08,99875.77
2021-05-09,103167.5
2021-05-10,77164.66
2021-05-11,129761.16
2021-05-12,124423.57
2021-05-13,126530.44
2021-05-14,128736.6
2021-05-15,59656.855
2021-05-16,9110.66
2021-05-17,22845.955
2021-05-18,130156.27
2021-05-19,124893.88
2021-05-20,69455.79
2021-05-21,79836.19
2021-05-22,127713.57
2021-05-23,111250.2
2021-05-24,117777.35
2021-05-25,86301.72
2021-05-26,124293.47
2021-05-27,55505.734
2021-05-28,59101.28
2021-05-29,116781.85
2021-05-30,76356.51
2021-05-31,101262.195
2021-06-01,104311.8
2021-06-02,127353.94
2021-06-03,63753.86
2021-06-04,143249.75
2021-06-05,134521.98
2021-06-06,111445.49
2021-06-07,121508.87
2021-06-08,143208.5
2021-06-09,132724.94
2021-06-10,94026.055
2021-06-11,109804.59
2021-06-12,130885.34
2021-06-13,112844.5
2021-06-14,131005.27
2021-06-15,96306.71
2021-06-16,139160.55
2021-06-17,130443.695
2021-06-18,61933.125
2021-06-19,134501.84
2021-06-20,105927.28
2021-06-21,133263.92
2021-06-22,141282.62
2021-06-23,108501.75
2021-06-24,136834.7
2021-06-25,140341.62
2021-06-26,96749.34
2021-06-27,58948.18
2021-06-28,127653.72
2021-06-29,88269.086
2021-06-30,93698.445
2021-07-01,133919.7
2021-07-02,140376.45
2021-07-03,78456.31
2021-07-04,13589.787
2021-07-05,134220.14
2021-07-06,139216.42
2021-07-07,81668.98
2021-07-08,104788.516
2021-07-09,135793.94
2021-07-10,106984.2
2021-07-11,68342.74
2021-07-12,121530.08
2021-07-13,111777.95
2021-07-14,106934.54
2021-07-15,110335.86
2021-07-16,112606.414
2021-07-17,109207.875
2021-07-18,86448.6
2021-07-19,67561.99
2021-07-20,127885.05
2021-07-21,104159.54
2021-07-22,108057.58
2021-07-23,109624.625
2021-07-24,89577.125
2021-07-25,85496.375
2021-07-26,101606.67
2021-07-27,117722.48
2021-07-28,108936.39
2021-07-29,112452.84
2021-07-30,115890.375
2021-07-31,72648.69
2021-08-01,37015.535
2021-08-02,74011.78
2021-08-03,110397.32
2021-08-04,100335.266
2021-08-05,102846.6
2021-08-06,102310.5
2021-08-07,112850.914
2021-08-08,62261.094
2021-08-09,114274.266
2021-08-10,119042.15
2021-08-11,112319.01
2021-08-12,118486.586
2021-08-13,126450.1
2021-08-14,116442.88
2021-08-15,100084.07
