date,rental
2021-01-01,26660.117
2021-01-02,22677.828
2021-01-03,20419.729
2021-01-04,30989.664
2021-01-05,26052.068
2021-01-06,17424.027
2021-01-07,17620.016
2021-01-08,23427.98
2021-01-09,19183.48
2021-01-10,19280.982
2021-01-11,28121.139
2021-01-12,16366.394
2021-01-13,29151.592
2021-01-14,30825.32
2021-01-15,27705.75
2021-01-16,22626.26
2021-01-17,19006.082
2021-01-18,25236.19
2021-01-19,28462.062
2021-01-20,38299.105
2021-01-21,18989.824
2021-01-22,10369.539
2021-01-23,37659.598
2021-01-24,39460.934
2021-01-25,57861.94
2021-01-26,24374.455
2021-01-27,39296.39
2021-01-28,19835.76
2021-01-29,26214.047
2021-01-30,26064.854
2021-01-31,25013.672
2021-02-01,25337.6
2021-02-02,25712.56
2021-02-03,18652.62
2021-02-04,30319.133
2021-02-05,40460.04
2021-02-06,33371.06
2021-02-07,26148.914
2021-02-08,32240.064
2021-02-09,38435.164
2021-02-10,41170.82
2021-02-11,46114.54
2021-02-12,52282.438
2021-02-13,35529.62
2021-02-14,46685.09
2021-02-15,26229.652
2021-02-16,23641.35
2021-02-17,19491.56
2021-02-18,26279.393
2021-02-19,30058.88
2021-02-20,48582.1
2021-02-21,51904.84
2021-02-22,42994.87
2021-02-23,34707.953
2021-02-24,37249.883
2021-02-25,43867.777
2021-02-26,61761.25
2021-02-27,55653.223
2021-02-28,41394.105
2021-03-01,6151.593
2021-03-02,39178.234
2021-03-03,48823.4
2021-03-04,59596.047
2021-03-05,82006.65
2021-03-06,54120.336
2021-03-07,59599.1
2021-03-08,66373.41
2021-03-09,72866.53
2021-03-10,66693.93
2021-03-11,69599.55
2021-03-12,64277.047
2021-03-13,72597.85
2021-03-14,58490.766
2021-03-15,56118.434
2021-03-16,68460.375
2021-03-17,80051.0
2021-03-18,84561.875
2021-03-19,90666.21
2021-03-20,41585.527
2021-03-21,31159.977
2021-03-22,64401.004
2021-03-23,79936.59
2021-03-24,74300.36
2021-03-25,76978.71
2021-03-26,77364.65
2021-03-27,19178.87
2021-03-28,8393.129
2021-03-29,65347.605
2021-03-30,86452.05
2021-03-31,94816.7
2021-04-01,110715.84
2021-04-02,110382.48
2021-04-03,26100.725
2021-04-04,69379.82
2021-04-05,98099.67
2021-04-06,117612.51
2021-04-07,108343.76
2021-04-08,109591.484
2021-04-09,116955.266
2021-04-10,107476.71
2021-04-11,97587.67
2021-04-12,26337.062
2021-04-13,55354.734
2021-04-14,90428.78
2021-04-15,89868.29
2021-04-16,87246.37
2021-04-17,87562.22
2021-04-18,84221.59
2021-04-19,97607.68
2021-04-20,112579.8
2021-04-21,104831.22
2021-04-22,93000.55
2021-04-23,107205.01
2021-04-24,107830.09
2021-04-25,102752.734
2021-04-26,112337.484
2021-04-27,88496.08
2021-04-28,80120.734
2021-04-29,71407.7
2021-04-30,32189.297
2021-05-01,40997.516
2021-05-02,83070.74
2021-05-03,119920.87
2021-05-04,25539.574
2021-05-05,115521.86
2021-05-06,118744.38
2021-05-07,58349.684
2021-05-08,102403.94
2021-05-09,114042.69
2021-05-10,70865.695
2021-05-11,127184.11
2021-05-12,118657.82
2021-05-13,124735.766
2021-05-14,128375.79
2021-05-15,64811.383
2021-05-16,11018.081
2021-05-17,28448.836
2021-05-18,129152.49
2021-05-19,127702.99
2021-05-20,58157.816
2021-05-21,76066.03
2021-05-22,126546.266
2021-05-23,116706.41
2021-05-24,125897.51
2021-05-25,104778.2
2021-05-26,125994.51
2021-05-27,57458.207
2021-05-28,54798.906
2021-05-29,120069.695
2021-05-30,76040.54
2021-05-31,102106.84
2021-06-01,112241.234
2021-06-02,132313.31
2021-06-03,64028.785
2021-06-04,144402.2
2021-06-05,136024.02
2021-06-06,110648.58
2021-06-07,143595.88
2021-06-08,141556.8
2021-06-09,132543.94
2021-06-10,94637.43
2021-06-11,106306.01
2021-06-12,130084.805
2021-06-13,111843.914
2021-06-14,134605.72
2021-06-15,100812.99
