date,rental
2021-01-01,27250.0
2021-01-02,24067.0
2021-01-03,20432.0
2021-01-04,28905.0
2021-01-05,25977.0
2021-01-06,22260.0
2021-01-07,15581.0
2021-01-08,26726.0
2021-01-09,22246.0
2021-01-10,22263.0
2021-01-11,22636.0
2021-01-12,18346.0
2021-01-13,32830.0
2021-01-14,35898.0
2021-01-15,26488.0
2021-01-16,22916.0
2021-01-17,19548.0
2021-01-18,18123.0
2021-01-19,26994.0
2021-01-20,32737.0
2021-01-21,20420.0
2021-01-22,23044.0
2021-01-23,44399.0
2021-01-24,48908.0
2021-01-25,49373.0
2021-01-26,17763.0
2021-01-27,36364.0
2021-01-28,20714.0
2021-01-29,25460.0
2021-01-30,25103.0
2021-01-31,26399.0
2021-02-01,32539.0
2021-02-02,29050.0
2021-02-03,30263.0
2021-02-04,34052.0
2021-02-05,37096.0
2021-02-06,43006.0
2021-02-07,30441.0
2021-02-08,34794.0
2021-02-09,34059.0
2021-02-10,38423.0
2021-02-11,47381.0
2021-02-12,44961.0
2021-02-13,43034.0
2021-02-14,43486.0
2021-02-15,28262.0
2021-02-16,26185.0
2021-02-17,27991.0
2021-02-18,34844.0
2021-02-19,35466.0
2021-02-20,56084.0
2021-02-21,61606.0
2021-02-22,48673.0
2021-02-23,39027.0
2021-02-24,43561.0
2021-02-25,42568.0
2021-02-26,51709.0
2021-02-27,62805.0
2021-02-28,43055.0
2021-03-01,19290.0
2021-03-02,43358.0
2021-03-03,53838.0
2021-03-04,52515.0
2021-03-05,72619.0
2021-03-06,52667.0
2021-03-07,69408.0
2021-03-08,61877.0
2021-03-09,68474.0
2021-03-10,70197.0
2021-03-11,66983.0
2021-03-12,68584.0
2021-03-13,65163.0
2021-03-14,63062.0
2021-03-15,46551.0
2021-03-16,69810.0
2021-03-17,71036.0
2021-03-18,73422.0
2021-03-19,80731.0
2021-03-20,43550.0
2021-03-21,32175.0
2021-03-22,55548.0
2021-03-23,72154.0
2021-03-24,70553.0
2021-03-25,82341.0
2021-03-26,73980.0
2021-03-27,32427.0
2021-03-28,17249.0
2021-03-29,68512.0
2021-03-30,73151.0
2021-03-31,93846.0
2021-04-01,103981.0
2021-04-02,105979.0
2021-04-03,31142.0
2021-04-04,65045.0
2021-04-05,93452.0
2021-04-06,100142.0
2021-04-07,97964.0
2021-04-08,95951.0
2021-04-09,97397.0
2021-04-10,99590.0
2021-04-11,96974.0
2021-04-12,41024.0
2021-04-13,58410.0
2021-04-14,82421.0
2021-04-15,94078.0
2021-04-16,63004.0
2021-04-17,65933.0
2021-04-18,88796.0
2021-04-19,94434.0
2021-04-20,91769.0
2021-04-21,101345.0
2021-04-22,98959.0
2021-04-23,89050.0
2021-04-24,104648.0
2021-04-25,106929.0
2021-04-26,105357.0
2021-04-27,82530.0
2021-04-28,76715.0
2021-04-29,71216.0
2021-04-30,44147.0
2021-05-01,43058.0
2021-05-02,96937.0
2021-05-03,103052.0
2021-05-04,31773.0
2021-05-05,107540.0
2021-05-06,103016.0
2021-05-07,80993.0
2021-05-08,90415.0
2021-05-09,105058.0
2021-05-10,81016.0
2021-05-11,115939.0
2021-05-12,114043.0
2021-05-13,113495.0
2021-05-14,115359.0
2021-05-15,55344.0
2021-05-16,19073.0
2021-05-17,61817.0
2021-05-18,110773.0
2021-05-19,111207.0
2021-05-20,95291.0
2021-05-21,68570.0
2021-05-22,115929.0
2021-05-23,109706.0
2021-05-24,111720.0
2021-05-25,87298.0
2021-05-26,116274.0
2021-05-27,51001.0
2021-05-28,67089.0
2021-05-29,97256.0
2021-05-30,97630.0
2021-05-31,79799.0
2021-06-01,82626.0
2021-06-02,122224.0
2021-06-03,58058.0
2021-06-04,119253.0
2021-06-05,120532.0
2021-06-06,116980.0
2021-06-07,119014.0
2021-06-08,120969.0
2021-06-09,124212.0
2021-06-10,92757.0
2021-06-11,90098.0
2021-06-12,119470.0
2021-06-13,115392.0
2021-06-14,120905.0
2021-06-15,90207.0
2021-06-16,123088.0
2021-06-17,114509.0
2021-06-18,63383.0
2021-06-19,120326.0
2021-06-20,121595.0
2021-06-21,126642.0
2021-06-22,124043.0
2021-06-23,95790.0
2021-06-24,122174.0
2021-06-25,124575.0
2021-06-26,92504.0
2021-06-27,103287.0
2021-06-28,118753.0
2021-06-29,93847.0
2021-06-30,100813.0
2021-07-01,123670.0
2021-07-02,117900.0
2021-07-03,70137.0
2021-07-04,18438.0
2021-07-05,125759.0
2021-07-06,121781.0
2021-07-07,77220.0
2021-07-08,102846.0
2021-07-09,111889.0
2021-07-10,110019.0
2021-07-11,91940.0
2021-07-12,114151.0
2021-07-13,102705.0
2021-07-14,102584.0
2021-07-15,103221.0
2021-07-16,104684.0
2021-07-17,101739.0
2021-07-18,93623.0
2021-07-19,79991.0
2021-07-20,109609.0
2021-07-21,104789.0
2021-07-22,102239.0
2021-07-23,99824.0
2021-07-24,92484.0
2021-07-25,85604.0
2021-07-26,101467.0
2021-07-27,103776.0
2021-07-28,99029.0
2021-07-29,101871.0
2021-07-30,107993.0
2021-07-31,82472.0
2021-08-01,42561.0
2021-08-02,76474.0
2021-08-03,103122.0
2021-08-04,91846.0
2021-08-05,97118.0
2021-08-06,88101.0
2021-08-07,106838.0
2021-08-08,73305.0
2021-08-09,114473.0
2021-08-10,107021.0
2021-08-11,107735.0
2021-08-12,110641.0
2021-08-13,110270.0
2021-08-14,111784.0
2021-08-15,111371.0
2021-08-16,117554.0
2021-08-17,105264.0
2021-08-18,99894.0
2021-08-19,126390.0
2021-08-20,120141.0
2021-08-21,42655.0
2021-08-22,101980.0
2021-08-23,55813.0
2021-08-24,41462.0
2021-08-25,89948.0
2021-08-26,92346.0
2021-08-27,88506.0
2021-08-28,117970.0
2021-08-29,95612.0
2021-08-30,120451.0
2021-08-31,32749.0
2021-09-01,77113.0
2021-09-02,123712.0
2021-09-03,127685.0
2021-09-04,133714.0
2021-09-05,127791.0
2021-09-06,80178.0
2021-09-07,21760.0
2021-09-08,111144.0
2021-09-09,123608.0
2021-09-10,122254.0
2021-09-11,126389.0
2021-09-12,128975.0
2021-09-13,127724.0
2021-09-14,134037.0
2021-09-15,125973.0
2021-09-16,136216.0
2021-09-17,133180.0
2021-09-18,135946.0
2021-09-19,125453.0
2021-09-20,130558.0
2021-09-21,88582.0
2021-09-22,110632.0
2021-09-23,132748.0
2021-09-24,132400.0
2021-09-25,97557.0
2021-09-26,137922.0
2021-09-27,131760.0
2021-09-28,88697.0
2021-09-29,26493.0
2021-09-30,121203.0
2021-10-01,77125.0
2021-10-02,122148.0
2021-10-03,123703.0
2021-10-04,65046.0
2021-10-05,92336.0
2021-10-06,68282.0
2021-10-07,56861.0
2021-10-08,70753.0
2021-10-09,98018.0
2021-10-10,37248.0
2021-10-11,106035.0
